assetIndex	weaponName	weaponDefName	b67E	b67F	b680	b681	b682	b683	booleanTailBytes
7531	fal_shotgun_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7532	fal_shotgun_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7533	fal_silencer_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7534	fal_silencer_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7535	fal_thermal_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7549	scar_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7552	scar_acog_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7555	scar_eotech_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7556	scar_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7569	scar_gl_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7572	scar_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7575	scar_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7588	scar_shotgun_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7589	scar_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7592	scar_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7593	scar_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7594	scar_acog_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7595	scar_acog_gl_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7596	scar_acog_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7597	scar_acog_shotgun_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7598	scar_acog_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7599	scar_acog_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7600	scar_eotech_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7601	scar_eotech_gl_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7602	scar_eotech_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7603	scar_eotech_shotgun_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7604	scar_eotech_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7605	scar_eotech_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7606	scar_fmj_gl_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7607	scar_fmj_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7608	scar_fmj_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7609	scar_fmj_shotgun_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7610	scar_fmj_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7611	scar_fmj_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7612	scar_fmj_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7613	scar_gl_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7614	scar_gl_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7615	scar_gl_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7616	scar_gl_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7617	scar_gl_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7618	scar_heartbeat_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7619	scar_heartbeat_shotgun_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7620	scar_heartbeat_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7621	scar_heartbeat_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7622	scar_heartbeat_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7623	scar_reflex_shotgun_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7624	scar_reflex_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7625	scar_reflex_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7626	scar_shotgun_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7627	scar_shotgun_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7628	scar_shotgun_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7629	scar_silencer_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7630	scar_silencer_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7631	scar_thermal_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7645	tavor_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7648	tavor_acog_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7651	tavor_eotech_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7652	tavor_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7665	tavor_gl_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7667	tavor_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7670	tavor_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7672	tavor_shotgun_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7673	tavor_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7676	tavor_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7677	tavor_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7678	tavor_acog_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7679	tavor_acog_gl_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7680	tavor_acog_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7681	tavor_acog_shotgun_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7682	tavor_acog_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7683	tavor_acog_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7684	tavor_eotech_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7685	tavor_eotech_gl_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7686	tavor_eotech_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7687	tavor_eotech_shotgun_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7688	tavor_eotech_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7689	tavor_eotech_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7690	tavor_fmj_gl_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7691	tavor_fmj_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7692	tavor_fmj_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7693	tavor_fmj_shotgun_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7694	tavor_fmj_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7695	tavor_fmj_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7696	tavor_fmj_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7697	tavor_gl_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7698	tavor_gl_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7699	tavor_gl_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7700	tavor_gl_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7701	tavor_gl_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7702	tavor_heartbeat_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7703	tavor_heartbeat_shotgun_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7704	tavor_heartbeat_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7705	tavor_heartbeat_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7706	tavor_heartbeat_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7707	tavor_reflex_shotgun_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7708	tavor_reflex_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7709	tavor_reflex_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7710	tavor_shotgun_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7711	tavor_shotgun_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7712	tavor_shotgun_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7713	tavor_silencer_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7714	tavor_silencer_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7715	tavor_thermal_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7716	gl_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7728	m79_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7745	rpg_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7760	at4_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7774	stinger_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7788	javelin_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7805	barrett_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7809	barrett_acog_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7810	barrett_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7811	barrett_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7812	barrett_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7815	barrett_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7816	barrett_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7817	barrett_acog_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7818	barrett_acog_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7819	barrett_acog_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7820	barrett_acog_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7821	barrett_fmj_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7822	barrett_fmj_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7823	barrett_fmj_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7824	barrett_fmj_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7825	barrett_heartbeat_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7826	barrett_heartbeat_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7827	barrett_heartbeat_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7828	barrett_silencer_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7829	barrett_silencer_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7830	barrett_thermal_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7846	wa2000_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7849	wa2000_acog_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7850	wa2000_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7851	wa2000_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7852	wa2000_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7855	wa2000_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7856	wa2000_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7857	wa2000_acog_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7858	wa2000_acog_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7859	wa2000_acog_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7860	wa2000_acog_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7861	wa2000_fmj_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7862	wa2000_fmj_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7863	wa2000_fmj_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7864	wa2000_fmj_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7865	wa2000_heartbeat_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7866	wa2000_heartbeat_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7867	wa2000_heartbeat_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7868	wa2000_silencer_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7869	wa2000_silencer_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7870	wa2000_thermal_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7886	m21_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7889	m21_acog_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7890	m21_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7891	m21_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7892	m21_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7895	m21_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7896	m21_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7897	m21_acog_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7898	m21_acog_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7899	m21_acog_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7900	m21_acog_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7901	m21_fmj_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7902	m21_fmj_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7903	m21_fmj_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7904	m21_fmj_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7905	m21_heartbeat_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7906	m21_heartbeat_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7907	m21_heartbeat_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7908	m21_silencer_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7909	m21_silencer_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7910	m21_thermal_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7929	cheytac_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7933	cheytac_acog_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7934	cheytac_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7935	cheytac_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7936	cheytac_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7939	cheytac_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7940	cheytac_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7941	cheytac_acog_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7942	cheytac_acog_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7943	cheytac_acog_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7944	cheytac_acog_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7945	cheytac_fmj_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7946	cheytac_fmj_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7947	cheytac_fmj_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7948	cheytac_fmj_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7949	cheytac_heartbeat_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7950	cheytac_heartbeat_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7951	cheytac_heartbeat_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7952	cheytac_silencer_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7953	cheytac_silencer_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7954	cheytac_thermal_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7980	ranger_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7983	ranger_akimbo_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7984	ranger_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
7985	ranger_akimbo_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8026	model1887_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8027	model1887_akimbo_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8028	model1887_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8029	model1887_akimbo_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8047	striker_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8050	striker_eotech_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8051	striker_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8052	striker_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8055	striker_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8056	striker_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8057	striker_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8058	striker_eotech_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8059	striker_eotech_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8060	striker_eotech_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8061	striker_eotech_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8062	striker_fmj_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8063	striker_fmj_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8064	striker_fmj_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8065	striker_fmj_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8066	striker_grip_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8067	striker_grip_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8068	striker_grip_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8069	striker_reflex_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8070	striker_reflex_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8071	striker_silencer_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8088	aa12_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8091	aa12_eotech_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8092	aa12_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8104	aa12_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8107	aa12_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8108	aa12_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8109	aa12_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8110	aa12_eotech_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8111	aa12_eotech_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
